comparison,protofilament_count,coherent_dimers,coherence_fraction,separation_m,eg_model,eg_j,tau_s,decoherence_estimate,decoherence_s,or_favorable,margin_log10,geometry_source_ids,decoherence_source_ids,note
geometry_vs_decoherence,3,130,0.100000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,tegmark_microtubule_critical,3.162278e-17,no,-24.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,130,0.100000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,hagan_corrected_orch_or,3.162278e-05,no,-12.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,130,0.100000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,hagan_actin_gel_extension,3.162278e-02,no,-9.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,130,0.100000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,ion_collision_damping_proxy,1.000000e-13,no,-20.826562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.100000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,water_map_protection_proxy,3.162278e-03,no,-10.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-09,gaussian,1.479782e-39,7.126537e+04,tegmark_microtubule_critical,3.162278e-17,no,-21.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-09,gaussian,1.479782e-39,7.126537e+04,hagan_corrected_orch_or,3.162278e-05,no,-9.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-09,gaussian,1.479782e-39,7.126537e+04,hagan_actin_gel_extension,3.162278e-02,no,-6.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-09,gaussian,1.479782e-39,7.126537e+04,ion_collision_damping_proxy,1.000000e-13,no,-17.852879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-09,gaussian,1.479782e-39,7.126537e+04,water_map_protection_proxy,3.162278e-03,no,-7.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-08,gaussian,1.572222e-38,6.707524e+03,tegmark_microtubule_critical,3.162278e-17,no,-20.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-08,gaussian,1.572222e-38,6.707524e+03,hagan_corrected_orch_or,3.162278e-05,no,-8.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-08,gaussian,1.572222e-38,6.707524e+03,hagan_actin_gel_extension,3.162278e-02,no,-5.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-08,gaussian,1.572222e-38,6.707524e+03,ion_collision_damping_proxy,1.000000e-13,no,-16.826562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,1.000000,1.000000e-08,gaussian,1.572222e-38,6.707524e+03,water_map_protection_proxy,3.162278e-03,no,-6.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-09,gaussian,3.699454e-40,2.850615e+05,tegmark_microtubule_critical,3.162278e-17,no,-21.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-09,gaussian,3.699454e-40,2.850615e+05,hagan_corrected_orch_or,3.162278e-05,no,-9.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-09,gaussian,3.699454e-40,2.850615e+05,hagan_actin_gel_extension,3.162278e-02,no,-6.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-09,gaussian,3.699454e-40,2.850615e+05,ion_collision_damping_proxy,1.000000e-13,no,-18.454939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-09,gaussian,3.699454e-40,2.850615e+05,water_map_protection_proxy,3.162278e-03,no,-7.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-08,gaussian,3.930555e-39,2.683010e+04,tegmark_microtubule_critical,3.162278e-17,no,-20.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-08,gaussian,3.930555e-39,2.683010e+04,hagan_corrected_orch_or,3.162278e-05,no,-8.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-08,gaussian,3.930555e-39,2.683010e+04,hagan_actin_gel_extension,3.162278e-02,no,-5.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-08,gaussian,3.930555e-39,2.683010e+04,ion_collision_damping_proxy,1.000000e-13,no,-17.428622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.500000,1.000000e-08,gaussian,3.930555e-39,2.683010e+04,water_map_protection_proxy,3.162278e-03,no,-6.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,tegmark_microtubule_critical,3.162278e-17,no,-23.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,hagan_corrected_orch_or,3.162278e-05,no,-11.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,hagan_actin_gel_extension,3.162278e-02,no,-8.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,ion_collision_damping_proxy,1.000000e-13,no,-19.852879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,water_map_protection_proxy,3.162278e-03,no,-9.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,tegmark_microtubule_critical,3.162278e-17,no,-22.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,hagan_corrected_orch_or,3.162278e-05,no,-10.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,hagan_actin_gel_extension,3.162278e-02,no,-7.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,ion_collision_damping_proxy,1.000000e-13,no,-18.826562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,1300,0.100000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,water_map_protection_proxy,3.162278e-03,no,-8.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-09,gaussian,8.756104e-38,1.204385e+03,tegmark_microtubule_critical,3.162278e-17,no,-19.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-09,gaussian,8.756104e-38,1.204385e+03,hagan_corrected_orch_or,3.162278e-05,no,-7.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-09,gaussian,8.756104e-38,1.204385e+03,hagan_actin_gel_extension,3.162278e-02,no,-4.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-09,gaussian,8.756104e-38,1.204385e+03,ion_collision_damping_proxy,1.000000e-13,no,-16.080765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-09,gaussian,8.756104e-38,1.204385e+03,water_map_protection_proxy,3.162278e-03,no,-5.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-08,gaussian,9.303089e-37,1.133572e+02,tegmark_microtubule_critical,3.162278e-17,no,-18.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-08,gaussian,9.303089e-37,1.133572e+02,hagan_corrected_orch_or,3.162278e-05,no,-6.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-08,gaussian,9.303089e-37,1.133572e+02,hagan_actin_gel_extension,3.162278e-02,no,-3.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-08,gaussian,9.303089e-37,1.133572e+02,ion_collision_damping_proxy,1.000000e-13,no,-15.054449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,1.000000,1.000000e-08,gaussian,9.303089e-37,1.133572e+02,water_map_protection_proxy,3.162278e-03,no,-4.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-09,gaussian,2.189026e-38,4.817539e+03,tegmark_microtubule_critical,3.162278e-17,no,-20.182825,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-09,gaussian,2.189026e-38,4.817539e+03,hagan_corrected_orch_or,3.162278e-05,no,-8.182825,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-09,gaussian,2.189026e-38,4.817539e+03,hagan_actin_gel_extension,3.162278e-02,no,-5.182825,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-09,gaussian,2.189026e-38,4.817539e+03,ion_collision_damping_proxy,1.000000e-13,no,-16.682825,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-09,gaussian,2.189026e-38,4.817539e+03,water_map_protection_proxy,3.162278e-03,no,-6.182825,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-08,gaussian,2.325772e-37,4.534287e+02,tegmark_microtubule_critical,3.162278e-17,no,-19.156509,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-08,gaussian,2.325772e-37,4.534287e+02,hagan_corrected_orch_or,3.162278e-05,no,-7.156509,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-08,gaussian,2.325772e-37,4.534287e+02,hagan_actin_gel_extension,3.162278e-02,no,-4.156509,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-08,gaussian,2.325772e-37,4.534287e+02,ion_collision_damping_proxy,1.000000e-13,no,-15.656509,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.500000,1.000000e-08,gaussian,2.325772e-37,4.534287e+02,water_map_protection_proxy,3.162278e-03,no,-5.156509,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-09,gaussian,8.756104e-40,1.204385e+05,tegmark_microtubule_critical,3.162278e-17,no,-21.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-09,gaussian,8.756104e-40,1.204385e+05,hagan_corrected_orch_or,3.162278e-05,no,-9.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-09,gaussian,8.756104e-40,1.204385e+05,hagan_actin_gel_extension,3.162278e-02,no,-6.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-09,gaussian,8.756104e-40,1.204385e+05,ion_collision_damping_proxy,1.000000e-13,no,-18.080765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-09,gaussian,8.756104e-40,1.204385e+05,water_map_protection_proxy,3.162278e-03,no,-7.580765,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-08,gaussian,9.303089e-39,1.133572e+04,tegmark_microtubule_critical,3.162278e-17,no,-20.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-08,gaussian,9.303089e-39,1.133572e+04,hagan_corrected_orch_or,3.162278e-05,no,-8.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-08,gaussian,9.303089e-39,1.133572e+04,hagan_actin_gel_extension,3.162278e-02,no,-5.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-08,gaussian,9.303089e-39,1.133572e+04,ion_collision_damping_proxy,1.000000e-13,no,-17.054449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,10000,0.100000,1.000000e-08,gaussian,9.303089e-39,1.133572e+04,water_map_protection_proxy,3.162278e-03,no,-6.554449,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
